idImpianto,Gestore,Bandiera,Tipo Impianto,Nome Impianto,Indirizzo,Comune,Provincia,Latitudine,Longitudine,,,
20730,GESTIONI EUROPA - SOCIETA' PER AZIONI,Total Erg,Altro,ALESSANDRIA ACQUI,C.SO ACQUI  15121,ALESSANDRIA,AL,44.89126320360915,8.589333146810532,,,
6405,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,ALESSANDRIA CASALCERMELLI   IMP.Q8,CASALCERMELLI  IMP.Q8 SNC 15100,ALESSANDRIA,AL,44.88842783915975,8.598518371582031,,,
4636,NUOVA SIDAP  S.R.L.,Esso,Altro,Alessandria Oil,VIA GIORDANO BRUNO 67 15100,ALESSANDRIA,AL,44.91930014982347,8.596579134464264,,,
11454,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,ALESSANDRIA-LOC ASTUTI SS 10 KM 90+300,LOC ASTUTI SS 10 KM 90+300 S/N 15122,ALESSANDRIA,AL,44.92146011668297,8.579308046627034,,,
29187,ACI-SERVIZI ALESSANDRIA S.R.L.,Api-Ip,Altro,Api ,Corso F. Cavallotti 19 15121,ALESSANDRIA,AL,44.9124803234052,8.608011281496374,,,
30279,BRAGAS S.R.L.,Pompe Bianche,Altro,Bragas - Alessandria via Casalcermelli,VIA CASALCERMELLI 100 15121,ALESSANDRIA,AL,44.891438629148006,8.60164687486872,,,
30280,BRAGAS S.R.L.,Pompe Bianche,Altro,Bragas - Alessandria via G. Bruno,VIA GIORDANO BRUNO 65 15121,ALESSANDRIA,AL,44.91903121146978,8.59728455543518,,,
10523,CENTRO CALOR S.R.L.,Pompe Bianche,Altro,CENTRO CALOR ALESSANDRIA OVEST,VIA GIORDANO BRUNO 65 15121,ALESSANDRIA,AL,44.91901984458985,8.597237294381785,,,
10522,CENTRO CALOR S.R.L.,Pompe Bianche,Altro,CENTRO CALOR ALESSANDRIA SUD,VIA CASALCERMELLI 100 15121,ALESSANDRIA,AL,44.89143712276319,8.601680391571108,,,
31091,SPINNATO ALESSANDRO,Tamoil,Altro,distributore tamoil 2232 ,strada prov 248 km 1.867  castelceriolo  15122,ALESSANDRIA,AL,44.90699413653974,8.688926418771416,,,
6878,MAZZOLENI FEDERICO,Agip Eni,Altro,Eni di Mazzoleni Federico 1410,VIA MARENGO 159 15121,ALESSANDRIA,AL,44.90949182294023,8.631437122821808,,,
6879,MAZZOLENI FEDERICO,Agip Eni,Altro,Eni di mazzoleni Federico 1448,VIA GIORDANO BRUNO 71 15121,ALESSANDRIA,AL,44.9208700712194,8.592845499515533,,,
7017,MAZZOLENI FEDERICO,Pompe Bianche,Altro,Eni di mazzoleni Federico 1448,VIA GIORDANO BRUNO 71 15121,ALESSANDRIA,AL,44.9208700712194,8.592845499515533,,,
31460,ESSEGIESSE SERVICE S.R.L.,Esso,Strada Statale,ESSO,Statale 10 Padana Inferiore. Km. 96+313. dir. . 15100,ALESSANDRIA,AL,44.90707851812043,8.641318380832672,,,
19180,GARGANTINI GIANMARIO VITTORIO,Esso,Altro,esso italiana,VIALE TIVOLI 1 15121,ALESSANDRIA,AL,44.903301975056685,8.606313413850785,,,
15622,NEW PETROL S.N.C. DI PACE LUIGI E SCIOMMARELLO SALVATORE,Esso,Altro,ESSO NEW PETROL SNC,VIA MARENGO  163 15121,ALESSANDRIA,AL,44.90916611966228,8.63291489603614,,,
31032,EUROPAM S.P.A.,Pompe Bianche,Altro,europam-cantalupo,STRADA ACQUI - CANTALUPO 7 15122,ALESSANDRIA,AL,44.87828692706877,8.570223977797355,,,
31249,EUROPAM S.P.A.,Pompe Bianche,Altro,EUROPAM-V.TIVOLI,VIALE TIVOLI  15100,ALESSANDRIA,AL,44.90276881622515,8.606072111654157,,,
29713,LEO GAS DI LEON CALDERON CARLOS ARMANDO,Ies,Strada Statale,ies,Statale 10 Padana Inferiore. Km. 96. dir. alessandria 15121,ALESSANDRIA,AL,44.90703041942422,8.641272783279419,,,
10587,QUINTO CABELLA DI MASSIMO E SERGIO CABELLA - S.N.C.,Agip Eni,Altro,impianto 51014,via marengo 115 15121,ALESSANDRIA,AL,44.91049176464411,8.628135323524475,,,
10209,CARUGIA & ODDINO E C. S.N.C. DI CARUGIA MAURIZIO,Api-Ip,Altro,IP,viale milite ignoto 49 15121,ALESSANDRIA,AL,44.93263457006159,8.625420928001404,,,
25683,MALFATTO MAURIZIO,Api-Ip,Altro,IP,Spalto Gamondio snc 15121,ALESSANDRIA,AL,44.91015310106215,8.625545285301087,,,
29196,SPERIFERO ADRIANO,Api-Ip,Strada Statale,IP CASCINAGROSSA,Statale 10 Padana Inferiore. Km. 103+100. dir. Tortona 15122,ALESSANDRIA,AL,44.88479853573568,8.713609278202057,,,
8088,P. & P. S.R.L.,Pompe Bianche,Strada Statale,keropetrol spinetta m.,Statale 10 Padana Inferiore. Km. 100+526. dir. novi ligure 14122,ALESSANDRIA,AL,44.88963109508151,8.68743360042572,,,
7101,LE 2 VELE DI NAPPO MARIA,Q8,Altro,LE 2 VELE,VIA CASALE 29/A 15122,ALESSANDRIA,AL,44.926826114247305,8.58604609966278,,,
14737,PASTORE BRUNA,Agip Eni,Altro,PASTORE BRUNA,VIA GENOVA 26 15047,ALESSANDRIA,AL,44.89613265064867,8.666316568851471,,,
27276,B+B DI BONALDO GIANCARLO E C. S.A.S.,Agip Eni,Altro,PV 11482 ENI,VIA MARENGO 150 15121,ALESSANDRIA,AL,44.90907756035294,8.63601985515595,,,
23638,LATTE MASSIMILIANO,Q8,Altro,q8,LUNGO TANARO SOLFERINO 6 15121,ALESSANDRIA,AL,44.919794330113994,8.613180214238014,,,
29129,R&C DI FRONTINO NUNZIO,Esso,Strada Statale,R&C DI FRONTINO NUNZIO,Statale 10 Padana Inferiore. Km. 97+090. dir. SPINETTA MARENGO 15122,ALESSANDRIA,AL,44.90359629631582,8.649230897426605,,,
33366,ESSEGIESSE SERVICE S.R.L.,Retitalia,Strada Statale,RETITALIASPA,Statale 10 Padana Inferiore. Km. 88+273. dir. ASTI 15100,ALESSANDRIA,AL,44.92149719215827,8.550657033920288,,,
22975,AN.GI DI ANTONIO LECCE S.A.S.,Api-Ip,Altro,"Stazione di Servizio ""IP"" - An.Gi di Antonio Lecce",LUNGO TANARO SOLFERINO 7 15121,ALESSANDRIA,AL,44.91939743419402,8.61233416718187,,,
27453,NEW ENERGY DI RRUSHI ERMIRA E C. S.N.C.,Agip Eni,Altro,STAZIONE DI SERVIZIO ENI NEW ENERGY SNC,VIA CASALE  28 15122,ALESSANDRIA,AL,44.9321969901607,8.58518036837404,,,
10739,AL. BE. DI COSTA ALESSANDRO E C. S.N.C.,Agip Eni,Altro,STAZIONE ENI,SPALTO GAMONDIO 1/B 15121,ALESSANDRIA,AL,44.90748551782488,8.618476700794531,,,
5386,RANZATO ANTONELLO,Tamoil,Strada Statale,TAMOIL,Statale 494 Vigevanese. Km. 52. dir. PAVIA 15100,ALESSANDRIA,AL,44.967137457289496,8.610463589429855,,,
31478,SPINNATO ALESSANDRO,Tamoil,Altro,tamoil 6005,strada prov 81.alessandria-sale km 4.5 castelceriolo  14122,ALESSANDRIA,AL,44.91853925849381,8.699665983667046,,,
18379,UNION PETROLI S.R.L,Pompe Bianche,Altro,UNION PETROLI SRL,STRADA STATALE 30 KM 3+295 SNC 15100,ALESSANDRIA,AL,44.886354576722745,8.615428358316422,,,
5762,VALFUEL S.N.C. DI TIMPANARO CRISTIAN E RUSSO PAOLO GIUSEPPE,Total Erg,Altro,VALFUEL snc,STRADA PROVINCIALE PER VALLE S.BARTOLOMEO 2 15122,ALESSANDRIA,AL,44.93864445373909,8.624820113182068,,,
14428,ELTA ALBERTO,Agip Eni,Altro,Stazione di servizio Eni,VIA DEL VAPORE 2 15061,ARQUATA SCRIVIA,AL,44.691433354864266,8.883282414155588,,,
3766,giemme sas di lanza luigi & c,Total Erg,Autostradale,VALLE SCRIVIA OVEST,Autostrada A7 SERRAVALLE-GENOVA. Km. 92+500. dir. Sud 15061,ARQUATA SCRIVIA,AL,44.67030052477258,8.906022623348235,,,
12005,FASCIOLO SIMONETTA MARIA,Api-Ip,Altro,Distributore IP,Via Novi 39 15060,BASALUZZO,AL,44.7691119616782,8.714392483234406,,,
15242,CAVALLARO GIANCARLO,Api-Ip,Altro,DISTRIBUTORE IP,VIA OVADA 6 15060,BASALUZZO,AL,44.769531082402715,8.703911080956459,,,
7298,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,BELFORTE MONFERRATO-C/O CC BENNET.,C/O CC BENNET BELFORTE 1 15070,BELFORTE MONFERRATO,AL,44.627936919488285,8.652409315109253,,,
3535,vignolo e garbarino s.n.c.,Total Erg,Autostradale,STURA EST,Autostrada A26 (GE) VOLTRI-GRAVELLONA T.. Km. 25+500. dir. Nord 15070,BELFORTE MONFERRATO,AL,44.59236962570605,8.666142225265503,,,
3755,STURA OVEST SERVICE S.A.S. DI BALBI CORRADO & C.,Esso,Autostradale,STURA OVEST,Autostrada A26 (GE) VOLTRI-GRAVELLONA T.. Km. 25+500. dir. Sud 15070,BELFORTE MONFERRATO,AL,44.59162069336496,8.664539330024695,,,
25114,BECCARIA S.R.L. - SOCIETA' A RESPONSABILITA' LIMITATA,Q8,Altro,PV Bistagno, SS 30 Km 42+715 - BISTAGNO  15012,BISTAGNO,AL,44.658628689652076,8.375192247004634,,,
25575,FER.CARB DI FERRARAZZO GIULIANO & C. S.N.C.,Pompe Bianche,Altro,FER.CARB,VIA CIRCONVALLAZIONE 7 15060,BORGHETTO DI BORBERA,AL,44.72834978157705,8.934480282096729,,,
32969,ENERGAS S.P.A,Q8,Strada Statale,Energas Bosco Marengo,Statale 35 dei Giovi. Km. 16+315. dir. Alessandria 15062,BOSCO MARENGO,AL,44.83471785149353,8.737301230430603,,,
25978,FULL AND DRIVE S.A.S. DI NAVONE ANDREA VINCENZO. PERETTA FRANCO & C.,Q8,Altro,Q8,STRADA STATALE ALESSANDRIA - NOVI LIGURE sn 15062,BOSCO MARENGO,AL,44.83470796081394,8.737317323684692,,,
33004,NEW TRUCK S.R.L.,Pompe Bianche,Altro,Cabella Ligure,Piazza della Vittoria  15060,CABELLA LIGURE,AL,44.674043166530254,9.094205418880392,,,
8685,MORANDO CELESTINA,Tamoil,Altro,TAMOIL,VIA PERTUSO 1 15060,CANTALUPO LIGURE,AL,44.72667305902961,9.037081003189087,,,
26208,BERTA GABRIEL,Agip Eni,Strada Statale,1422,Statale 31 del Monferrato. Km. 27+280. dir. alessandria 15033,CASALE MONFERRATO,AL,45.111008949350136,8.45149040222168,,,
33254,3D S.R.L.,Tamoil,Altro,3D SRL CASALE MONFERRATO,SS 31 KM 27+598 SNC 15033,CASALE MONFERRATO,AL,45.1082291139502,8.451649993658066,,,
5125,TROVATO GIUSEPPE,Agip Eni,Altro,AGIP 11421 DI TROVATO GIUSEPPE,STRADA VALENZA (AREA DI SERVIZIO)  15033,CASALE MONFERRATO,AL,45.12960225337484,8.475544452667236,,,
5511,GESTIONI EUROPA S.p.A.,Total Erg,Altro,CASALE MONFERRATO,Tangenziale Est SNC 15033,CASALE MONFERRATO,AL,45.11831510731237,8.455730635581972,,,
6404,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,CASALE MONFERRATO VIA ADAM 47,VIA ADAM 47 15033,CASALE MONFERRATO,AL,45.148288078738005,8.444239019643419,,,
11452,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,CASALE MONFERRATO-CORSO VALENTINO 140,CORSO VALENTINO 140 15033,CASALE MONFERRATO,AL,45.12376908882875,8.45124363899231,,,
7288,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,CASALE MONFERRATO-LOC S BERNARDINO.,LOCALITA' SAN BERNARDINO SN 15033,CASALE MONFERRATO,AL,45.1228555684981,8.464308679103851,,,
24990,PAMPURI EMILIANO,Agip Eni,Strada Statale,Eni ,Statale 31 del Monferrato. Km. 22+335. dir. nord,CASALE MONFERRATO,AL,45.162620369398084,8.460341691970825,,,
31127,CASADEI MASSIMO,Esso,Strada Statale,ESSO,Statale 457 di Moncalvo. Km. 1+780. dir. asti 15033,CASALE MONFERRATO,AL,45.10778563226714,8.437961888726932,,,
6116,F.LLI FARELLO GENIO DI FARELLO FABIO E FARELLO MARCO S.N.C.,Esso,Altro,esso,via adam 11 15033,CASALE MONFERRATO,AL,45.14412371917075,8.446642309427261,,,
33907,EUROPAM S.P.A.,Api-Ip,Altro,EUROPAM - CASALE. M,VIA XXV APRILE 16/180 15033,CASALE MONFERRATO,AL,45.14114306094663,8.450644165277481,,,
4973,RAVAZZOTTO SANDRA,Pompe Bianche,Altro,GET OIL,STRADA ASTI 19/A 15033,CASALE MONFERRATO,AL,45.11382499184595,8.443952053785324,,,
27932,MAZZA SANDRO,Tamoil,Altro,IMPIANTO TAMOIL 4286,VIALE OTTAVIO MARCHINO 129 15033,CASALE MONFERRATO,AL,45.12425201038211,8.445530195106471,,,
10959,PALMERI PIETRO,Api-Ip,Altro,IP,CORSO MANACORDA 10 15033,CASALE MONFERRATO,AL,45.133419414560976,8.44805727598191,,,
28352,G.P.F.  S.N.C. DI CHESSA PIETRINA & C.,Api-Ip,Altro,ip,PIAZZA XXV APRILE 16 15033,CASALE MONFERRATO,AL,45.14114760150988,8.450644165277481,,,
28556,LA TORTONESE DI GRAZIOLI CARLO E C. S.N.C.,Pompe Bianche,Altro,la tortonese ,VIA DELLO SPAZZACAMINO 20 15033,CASALE MONFERRATO,AL,45.15369375522906,8.448679388885466,,,
31488,REPSOL ITALIA S.P.A.,Repsol,Altro,Repsol_Casale M._(AL001),STRADA PROVINCIALE 55 CASALE-VALENZA KM0.466  15033,CASALE MONFERRATO,AL,45.11975759048249,8.492206335067749,,,
17871,ALIRES DI ALINERI OSCAR,Esso,Altro,STAZIONE DI SERVIZIO ESSO,S.S. 31 BIS KM 41+096 - FRAZ. POPOLO  15033,CASALE MONFERRATO,AL,45.15847353485325,8.426594138145447,,,
19493,OLIVERI MARCO,Repsol,Altro,STAZIONE DI SERVIZIO REPSOL DI OLIVERI MARCO,S.P. 55 CASALE-VALENZA KM. 0.466  15033,CASALE MONFERRATO,AL,45.11976516104126,8.492222428321838,,,
10985,RABAGLIATI GIANNI,Total Erg,Altro,TOTALERG,VIA ADAM 25 15033,CASALE MONFERRATO,AL,45.14562027661047,8.445768039950508,,,
12387,DEMARIA IVO,Total Erg,Altro,TOTALERG,via negri angolo via c. massaia  15033,CASALE MONFERRATO,AL,45.13119518050285,8.471979796886444,,,
12662,BRUGGI SERGIO,Q8,Altro,bruggiq8,corso don orione  15052,CASALNOCETO,AL,44.91584772910386,8.982343822717667,,,
6897,TOSELLI PIERANGELO,Agip Eni,Strada Statale,toselli pierangelo p.v.53068 ,Statale 30 di Val Bormida. Km. 19. dir. savona 15016,CASSINE,AL,44.75224368424258,8.528593182563782,,,
31339,NUOVA SIDAP  S.R.L.,Tamoil,Autostradale,BORMIDA EST,Autostrada A26 (GE) VOLTRI-GRAVELLONA T.. Km. -. dir. Est 15073,CASTELLAZZO BORMIDA,AL,44.81958678913551,8.594934940338135,,,
3622,A.D.S. BORMIDA OVEST DI MAX STEFANO,Total Erg,Autostradale,BORMIDA OVEST,Autostrada A26 (GE) VOLTRI-GRAVELLONA T.. Km. 52+900. dir. Sud 15073,CASTELLAZZO BORMIDA,AL,44.817164294623424,8.593924839286842,,,
17274,F.LLI AIACHINI DI SIMONE E CARLO AIACHINI S.N.C.,Pompe Bianche,Altro,KEROPETROL,VIALE MADONNINA DEI CENTAURI 130 15073,CASTELLAZZO BORMIDA,AL,44.84855109778659,8.574221581220627,,,
13220,T.A.M. PETROL DI MOLINA GIUSEPPE E GIANLUCA S.A.S,Tamoil,Altro,TAMOIL,Strada Aulara 2424 15073,CASTELLAZZO BORMIDA,AL,44.85094129357722,8.613011920009285,,,
10592,CAMERA DANIELA,Esso,Altro,daniela camera,VIA MADONNINA 38 15060,CASTELLETTO D'ORBA,AL,44.68945892298278,8.696150779724121,,,
10176,ALEMANNI PIER LUIGI,Agip Eni,Altro,ENI,via roma 28 15100,CASTELLETTO MONFERRATO,AL,44.98046296556001,8.565653487102509,,,
3595,3 T S.N.C. DI TARTAGLIONE SABATINO E C.,Tamoil,Autostradale,CASTELNUOVO SCRIVIA EST,Autostrada A7 MILANO-SERRAVALLE. Km. 60.7. dir. Nord 15017,CASTELNUOVO SCRIVIA,AL,44.934255190267784,8.853406559524501,,,
3606,SILLA FABIO E C. - S.N.C.,Agip Eni,Autostradale,CASTELNUOVO SCRIVIA OVEST,Autostrada A7 MILANO-SERRAVALLE. Km. 60.7. dir. Sud 15053,CASTELNUOVO SCRIVIA,AL,44.933913612012745,8.852185606956482,,,
33333,EUROPAM S.P.A.,Pompe Bianche,Altro,e - castelnuovo scrivia,VIA DE GASPERI 2 15053,CASTELNUOVO SCRIVIA,AL,44.968572287036665,8.878971487283707,,,
9938,TROVAMALA EZIO,Agip Eni,Altro,eni,Via Luigi Einaudi 52 15053,CASTELNUOVO SCRIVIA,AL,44.97875278981931,8.88831737301632,,,
31301,KEROTRIS - SOCIETA' A RESPONSABILITA' LIMITATA,Pompe Bianche,Altro,Kerotris Cremolino,Strada Statale. 204 della priarona km 1+700  15010,CREMOLINO,AL,44.63196586147515,8.615738153457642,,,
33913,EUROPAM S.P.A.,Api-Ip,Altro,EUROPAM FABBRICA CURONE,VIA ROMA 7 15054,FABBRICA CURONE,AL,44.786147787344596,9.14641723036766,,,
13591,DANIL S.R.L.,Api-Ip,Altro,IP FABBRICA CURONE,VIA ROMA 7 15054,FABBRICA CURONE,AL,44.786144741454656,9.14642259478569,,,
32629,IP SERVICES S.R.L.,Api-Ip,Altro,FRUGAROLO - PIO V 17,VIA SAN PIO V 17 15065,FRUGAROLO,AL,44.83845072831827,8.681498227043335,,,
10321,FRACCHIA GIOVANNI,Agip Eni,Altro,ENI,Corso Aldo Porro 46 15043,FUBINE,AL,44.96505412912552,8.428419381380081,,,
20380,GARIMANNO FRANCESCO,Tamoil,Altro,GARIMANNO FRANCESCO,VIA TORINO 22 15020,GABIANO,AL,45.159221520294615,8.17576004299167,,,
11450,BENASSI ROBERTO,Agip Eni,Altro,Benassi Roberto,STRADA PROVINCIALE PER SERRAVALLE 10 R 15066,GAVI,AL,44.69046688038487,8.819594085216522,,,
19283,IMPIANTI AGIP DI SCHEMBRI VOLPE FERDINANDO,Agip Eni,Altro,impianto agip 56802 via bertelli 9 gavi,VIA BERTELLI 9 15066,GAVI,AL,44.688235850248304,8.80808874964714,,,
8875,BENZO MAURIZIO,Api-Ip,Altro,Impianto IP di Benzo Maurizio,VIA DANTE 5 15070,LERMA,AL,44.63587172973932,8.714568140228607,,,
10825,RICCOBONO ALESSIA,Agip Eni,Altro,eni 1445,VIA GAMINELLA 17/B 15020,MOMBELLO MONFERRATO,AL,45.1191227064854,8.246226984130885,,,
16764,MELIA GIUSEPPE,Tamoil,Strada Statale,Stazione di Servizio Tamoil 7837,Statale 590 della Val Cerrina. Km. 55+233. dir. Casale,MOMBELLO MONFERRATO,AL,45.11634468026809,8.261091113090515,,,
30694,LAVAGNA BENITO,Q8,Strada Statale,Distributore Q8 di Lavagna Benito,Statale 30 di Val Bormida. Km. 51+584. dir. Acqui-savona 15010,MONTECHIARO D'ACQUI,AL,44.59835733486212,8.353025168180466,,,
4956,SO.GE.DI DI RATTI FRANCESCO & C. S.A.S.,Ratti,Altro,PV05 - RATTI - MONTEGIOCO,STRADA PROV. PER GARBAGNA  15050,MONTEGIOCO,AL,44.83789050959627,8.952918737434402,,,
20605,LUGANO DANIELE,Total Erg,Altro,LUGANO DANIELE,VIA TORTONA 10 15050,MONTEMARZINO,AL,44.85599098912033,9.005210767922563,,,
13732,K NET S.R.L.,Pompe Bianche,Altro,Kerotris - Morano Sul Pò,VIA CASALE 40 15025,MORANO SUL PO,AL,45.16318432745216,8.403520435094833,,,
16334,GAMARINO S.A.S. DI GAMARINO SERGIO ACHILLE E C.,Tamoil,Altro,6014,via torino  15020,MURISENGO,AL,45.08799555801812,8.129347711801529,,,
30770,T.D.M. S.R.L.,Tamoil,Altro,4332,via Mazzini  124 15067,NOVI LIGURE,AL,44.77576623433885,8.789794743061066,,,
19450,TRAVERSO ANDREA,Pompe Bianche,Altro,AUTOFFICINA TRAVERSO ANDREA METANO,VIA CASSANO KM.0.500 SNC 15067,NOVI LIGURE,AL,44.76702526257472,8.813390135765076,,,
3877,TOTALERG S.P.A.,Total Erg,Autostradale,BETTOLE DI NOVI LIGURE EST,Autostrada A7 MILANO-SERRAVALLE. Km. 80.3. dir. Nord 15067,NOVI LIGURE,AL,44.7609768990991,8.83840982209017,,,
3879,TOTALERG S.P.A.,Total Erg,Autostradale,BETTOLE DI NOVI LIGURE OVEST,Autostrada A7 MILANO-SERRAVALLE. Km. 80.3. dir. Sud 15067,NOVI LIGURE,AL,44.76012199999999,8.8371120846557,,,
6942,G.E. CARBURANTI S.N.C. DI STERPI EZIO & C.,Api-Ip,Altro,G.E.Carburanti SNC di Sterpi Ezio e C.,VIA EDILIO RAGGIO 18 15067,NOVI LIGURE,AL,44.75813149653807,8.794127367246574,,,
8085,P. & P. S.R.L.,Pompe Bianche,Strada Statale,keropetrol,Statale 35 dei Giovi. Km. 3+801. dir. serravalle scrivia 15067,NOVI LIGURE,AL,44.74759428175508,8.811689615249634,,,
3801,AUTOBAR DI GINETTI G. & C. SRL,Total Erg,Autostradale,MARENGO NORD,Autostrada A26 (GE) VOLTRI-GRAVELLONA Raccordo con A7. Km. 9+700. dir. Ovest 15067,NOVI LIGURE,AL,44.8006432348141,8.748666387557932,,,
3688,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Autostradale,MARENGO SUD,Autostrada A26 (GE) VOLTRI-GRAVELLONA Raccordo con A7. Km. 9+700. dir. Est 15067,NOVI LIGURE,AL,44.800784422120245,8.751063644886017,,,
6406,SERVIZI & GESTIONI ITALIA srl,Q8,Altro,NOVI LIGURE SS 35 BIS KM. 6+342 STAZ. Q8,SS 35 BIS KM. 6+342 STAZ. Q8 SNC 15067,NOVI LIGURE,AL,44.76899914598797,8.803740995770227,,,
15868,F.P. - OIL S.N.C. DI VERDONA FABIO E PAOLO,Agip Eni,Altro,Novi Ligure Via Mazzini . 56,Via G. Mazzini 56 15067,NOVI LIGURE,AL,44.76882042248461,8.788593113422394,,,
11458,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,NOVI LIGURE-C/O CENTRO COMMLE BENNET,C/O CENTRO COMMLE BENNET S/N 15067,NOVI LIGURE,AL,44.770325677047474,8.77283411045073,,,
4954,SO.GE.DI DI RATTI FRANCESCO & C. S.A.S.,Ratti,Altro,PV04 - RATTI - NOVI LIGURE,VIA S.P. BOSCO MARENGO KM.20  15067,NOVI LIGURE,AL,44.773415575438655,8.76432172883608,,,
17987,DIMAX DI MAX MARCO,Repsol,Altro,repsol dimax,STRADA PROVINCIALE OVADA NOVI KM 2 S.C. 15067,NOVI LIGURE,AL,44.7695612424459,8.748301758447269,,,
29763,EASY RIDER S.A.S. DI NAVONE ANDREA VINCENZO & C.,Retitalia,Altro,RETITALIA,STRADA STATALE 35 BIS DEI GIOVI  15067,NOVI LIGURE,AL,44.758328792316796,8.807475864887238,,,
33401,BRIXIA FINANZIARIA S.R.L.,Retitalia,Altro,Retitalia - Novi Ligure,Via Circonvallazione (S.P35 bis km.5+106) 20 15067,NOVI LIGURE,AL,44.758321459628974,8.807498663663864,,,
13168,PELIZZA MASSIMO,Total Erg,Altro,stazione di servizio totalerg,VIA MAZZINI 58 15067,NOVI LIGURE,AL,44.76926639496404,8.788749352097511,,,
17109,GE.MA. DI DAGA GIOVANNA,Agip Eni,Strada Statale,eni,Statale 31 del Monferrato. Km. 33+205. dir. alessandria 15040,OCCIMIANO,AL,45.06904222756787,8.493894785642624,,,
23131,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Autostradale,MONFERRATO OVEST,Autostrada A26 (GE) VOLTRI-GRAVELLONA T.. Km. 83. dir. Sud 15040,OCCIMIANO,AL,45.07372869026294,8.509563236770646,,,
20414,BRIXIA FINANZIARIA S.R.L.,Retitalia,Altro,Stazione Retitalia Brixia - Occimiano,Via Vittorio emmanuele II (S.P. 31 Km. 37+460) 69 15040,OCCIMIANO,AL,45.055733070842756,8.512168675661087,,,
10563,PASQUA ALDO,Total Erg,Altro,distributore total erg ,STRADA NOVI 47 15076,OVADA,AL,44.651351531263764,8.654593974351883,,,
18146,ALLOISIO FRATELLI DI ALLOISIO GIAN LORENZO E VANIA S.N.C.,Esso,Altro,ESSO,VIA MOLARE  60/D 15076,OVADA,AL,44.62263817866465,8.62450595563223,,,
15017,ROSSO GIACINTO,Api-Ip,Altro,OVADA,S.P. per Novi  53 15076,OVADA,AL,44.65269749917658,8.655112981796265,,,
11457,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,OVADA-VIA GRAMSCI 139,VIA GRAMSCI 139 15076,OVADA,AL,44.635771370609625,8.647481224536932,,,
11453,SERVIZI & GESTIONI ITALIA S.R.L.,Q8,Altro,OVADA-VIA VOLTRI 27/E,VIA VOLTRI 27/E 15076,OVADA,AL,44.63157858375239,8.644725305557245,,,
10832,ALBERTI FEDERICA ALESSANDRA,Agip Eni,Altro,stazione di servizio ENI di ALBERTI FEDERICA,Via Antonio GRAMSCI 9/A 15076,OVADA,AL,44.63800753321338,8.649121785913849,,,
11246,AUTOEQUIPE DI PONGOLI GABRIELE,Q8,Altro,Q8 oviglio,REGIONE SAN GIOVANNI 1 15026,OVIGLIO,AL,44.860808819371464,8.493230938911438,,,
20499,MENEGHETTI ALESSANDRO,Tamoil,Altro,Stazione di Servizio TAMOIL MENEGHETTI ALESSANDRO,VIA ROMA 111. 15039,OZZANO MONFERRATO,AL,45.107547243303,8.361368179321289,,,
26988,COM.PET VALENZA S.R.L.,Pompe Bianche,Altro,COM.PET VALENZA SRL,Strada Prov. Casale - Valenza km15+458  15040,POMARO MONFERRATO,AL,45.05781802928634,8.610180616378784,,,
13830,BECOJL SRL,Pompe Bianche,Altro,Kerotris - Pontecurone,STRADA STATALE 10 EMILIA SUD PER VOGHERA 17/19 15055,PONTECURONE,AL,44.94360462136133,8.915041834115982,,,
17787,SCAPOLAN PAOLO,Esso,Altro,SCAPOLAN PAOLO,PIAZZA VITTORIO 1 15055,PONTECURONE,AL,44.962960666775,8.93490694463253,,,
8084,P. & P. S.R.L.,Pompe Bianche,Altro,keropetrol pozzolo f.,VIA NOVI 25 15068,POZZOLO FORMIGARO,AL,44.78766766059767,8.788045942783356,,,
24569,TODAUTO DI TODARELLO DARIO,Retitalia,Altro,retitalia ,via novi n°5,POZZOLO FORMIGARO,AL,44.7841171027091,8.78917582333088,,,
32081,ESSEGIESSE SERVICE S.R.L.,Retitalia,Altro,Retitalia,via novi 5 15068,POZZOLO FORMIGARO,AL,44.784153464101806,8.789126873016357,,,
7194,PONASSI S.N.C. DI PONASSI MASSIMIGLIANO & C.,Esso,Autostradale,CROCETTA SUD,Autostrada A21 TORINO-PIACENZA. Km. 48. dir. est,QUATTORDIO,AL,44.903752839393675,8.364530503749847,,,
25988,FULL AND DRIVE S.A.S. DI NAVONE ANDREA VINCENZO. PERETTA FRANCO & C.,Esso,Altro,ESSO,Strada Provinciale 195. Km. 18+228. dir. ACQUI TERME  15010,RIVALTA BORMIDA,AL,44.704961906334034,8.546451330184937,,,
28336,PENSA STEFANO,Api-Ip,Strada Statale,PENSA STEFANO,Statale 211 della Lomellina. Km. 21.000. dir. Tortona ,SALE,AL,44.96851808971861,8.81326812648922,,,
